day,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Probability
455,7.512361216121821,224.4716540979529,17895.55658532868,8.635030814299633,333.7757766108135,472.3421246336034,13.848388523813467,74.5829810297518,3.515802547219812,0.64623
456,8.060609623630814,208.04271074179587,15489.325660001312,5.620298799083457,361.97042412905046,423.4208383688277,15.371549685455705,75.44558913152147,3.6009056695460324,0.61086
457,3.923473633078401,227.70553814458864,24200.35348239249,7.000875427048215,333.7757766108135,292.390155079548,19.39433470472602,61.78567897636746,4.582982365865108,0.6445
458,6.548796520596996,205.1681610439848,13584.900245458712,3.7776480066940334,333.7757766108135,327.9673430235868,15.627514479204764,51.85036617441004,4.197305124934162,0.43003
459,6.79265509816682,241.72445271011424,9094.313300416155,6.43580919808208,338.5211762965584,361.1075365090634,14.502464254823336,45.428096504423245,1.9177543925715308,0.25873
460,9.658661976447796,240.34882037477328,20269.73127975584,7.050728842221929,374.18167434281554,567.7842756927254,15.587205853529213,55.83596570642266,4.6393865551816,0.8032
461,5.859822103560279,287.9755402021361,3640.73431981458,4.0726262629147385,391.6973848495021,447.12186130961817,6.363174829578838,49.155290511294886,3.4266340746155777,0.34222
462,3.6768449933847727,173.67770207295308,22581.224488235966,12.65336202194314,289.1268457275752,599.7292459226587,8.386407450304489,49.6585535944622,5.461473095749794,0.71058
463,7.015332582746868,222.11300420246,16351.22628667606,7.838884173635477,353.1898056665931,420.1368731132279,8.84051445092797,66.54393516406815,5.251223104319338,0.65498
464,8.376279724659616,248.13286142475536,27824.190483374845,7.100523370752641,343.0579753047423,433.4498994315984,18.658886322011146,53.30375956762684,5.703962806658418,0.84707
465,7.53361482299293,186.91824508543627,11642.727540809405,5.890684293730958,333.7757766108135,363.50634426122485,10.740145902620725,49.57430829984224,3.462763987423452,0.32421
466,6.922041828080885,201.41012273319703,16515.87216586344,8.463003513917272,357.9352222939068,336.0464514806999,20.929103235896488,60.520904264705045,4.2429472156693695,0.70017
467,6.340027628047595,225.02814848907,45222.50666548316,5.809031561747345,363.0057551139804,435.5004570917772,11.385937266194787,80.67031136154645,3.6860013242472816,0.66785
468,9.062822324592789,246.62970098442764,27959.926160914205,5.6499706327406765,308.7807685791531,434.3954389767978,21.142052798710267,44.14934780319219,3.730369857064929,0.60168
469,4.233558617035277,194.97504391444727,22185.763962956345,7.116809283709961,377.84690251994647,355.81709726800574,14.85919826042698,62.016383171647085,3.5156720788235405,0.53807
470,8.031055220266794,222.6284244862252,18134.835020469127,8.754513037929026,314.47156580599545,452.9702846516933,12.06596280304268,78.54971218738902,3.338880125546951,0.58636
471,5.296578803810236,220.08083240811257,39537.08646010253,9.232766061940334,322.4335918072037,393.38860326875056,10.583336152737274,58.80146948488685,3.918469800831681,0.56128
472,7.381757557406792,203.4603016097076,1372.0910434922284,11.129153658303936,475.7374601531338,361.34249562314784,16.548438388766154,55.13254619309448,3.3380217586877454,0.68356
473,7.000523220722731,219.44263968437767,26012.130277781263,6.280886804932884,395.24132897045206,483.3198806937969,19.538635114010503,46.861383946118096,4.333688587372011,0.75282
474,11.267828384714027,161.89636216322413,6040.369868025334,7.205414119605922,333.7757766108135,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241888,0.29891
475,7.080794504276835,190.56752124948767,18589.031159737136,7.470352522879215,362.1469773194865,471.4447687268882,13.760230940081897,90.3063097438074,4.400203468805105,0.78198
476,5.916930488243061,185.9250211478212,27977.673208238462,6.7746097430471695,329.61933645550965,428.8327463475267,20.638075559832032,70.7954955109489,3.157559520446912,0.64404
477,8.41860665004133,191.86708963670847,29313.78335293502,5.6058636563864415,306.32536352065773,546.7909944376429,13.133959338424065,96.1251983386593,3.442847819687195,0.68749
478,10.774318090075072,163.095105838738,38037.35307442267,7.602196991522024,350.00023571277853,477.72337472018944,13.526521986200237,66.39629294676803,3.2298341585767454,0.62478
479,5.974583248480268,197.1027246459097,22543.25629244579,5.66265724677601,338.3575264572412,410.80413207222045,11.169090211338698,59.82643937592035,3.7219746962389855,0.45504
480,6.195086857984779,195.4431596237088,19331.1940423265,9.112558175692882,342.87180667804705,425.5028736721689,17.212455066655195,85.11419625334946,4.196558262262504,0.7849
481,6.243279004222159,171.10388635090007,19605.02957473852,8.268229135226209,333.7757766108135,512.8947170908859,17.21841730353856,53.60972652129192,3.472839212514484,0.60243
482,6.9941946752508,216.66531857869688,23027.385262019303,9.796329894989247,382.1529774020776,369.46807206688896,18.96725863338821,59.65152320854087,4.398900709483949,0.78012
483,6.652488090855706,145.0101719190834,19871.788448305862,4.961066380191502,288.0521917368515,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,0.48267
484,5.271971377729756,193.1695094876125,22005.43655000613,6.183950032168574,267.8256478666429,351.4802796403318,15.66438185910323,68.61587629399313,4.119436474929048,0.49251
485,8.628893415492302,186.6377118589591,13688.074338907056,6.289036105400298,254.35880116793825,392.706886355357,12.387632982640127,53.150764735731926,3.071350370794229,0.27807
486,6.638411449233408,180.82666743692928,9772.504814179669,8.295983092416881,333.7757766108135,401.111143399785,12.601517331439425,61.05188924791957,5.164056620303689,0.62311
487,5.32381558430839,232.36857996920327,37625.752679858335,8.879822933865777,380.5764720006513,580.8977003943793,12.293803052569617,55.310019409539215,2.8807218458729342,0.6541
488,7.230845306553176,177.57480307423378,17864.689385537968,5.818229015846422,343.59333239500813,367.689991785902,19.912950169640908,59.30305301704904,5.622018080855884,0.74846
489,8.933877610085764,278.2317535555544,14179.622740757455,8.128262379819617,318.3565023281675,335.2405111582438,16.664900007773383,48.357256752389766,4.374796521715553,0.58008
490,8.862112709633287,131.63517654759482,17433.60185279686,7.639572886949699,340.13316533016723,399.4628435734118,16.71220632420807,53.59410352231716,4.955081792660148,0.64548
491,4.58196872788087,186.0979152810744,33897.06820165686,6.3584022962415565,316.55279138947884,406.3823779740672,19.69984804212288,62.323303480796895,4.500207624732678,0.69141
492,7.3710850732095645,207.71682442123483,24913.837165890047,9.616330436939966,362.30018004840167,363.1685384190181,11.542661782175117,67.72070437929213,4.4125895367028125,0.65917
493,8.473649322846748,182.9971987311021,36412.488259683865,6.144665655290554,333.7757766108135,414.3080549418767,14.255356261876557,56.735186644002965,3.487816306545352,0.52677
494,7.717076952182754,211.68132717914608,21400.01649645365,6.987854135150098,268.9449569680989,495.9149193452208,11.440746502455964,85.05154574919001,4.967975792277656,0.69483
495,7.05994023445362,178.80538032255842,39484.63892065139,8.591113099667009,281.3861971937521,520.2728605714389,10.795481727524304,75.8475424889429,2.9499388225787406,0.55036
496,7.368165576531881,204.04145121663416,8524.874645571706,9.469763496724733,429.8143221517852,328.5652877634906,11.173154976335924,88.88881942793677,3.6842633826061095,0.67513
497,5.810742057236217,151.87617187372092,25419.551655141106,7.874166460655202,313.3647973555195,494.1529743470612,14.646684965981876,77.3738125451136,3.4369668618570386,0.61348
498,7.080794504276835,183.5211070261417,20461.252710219946,7.333212177578906,333.1194758732444,356.36902241008966,20.179028868493845,67.01990322225635,4.886633785371213,0.7379599999999998
499,7.080794504276835,204.2405691962767,14665.404798289432,8.581319745945985,360.3887982983855,359.6221866110655,15.163178909809176,58.94560492789845,4.377502097292449,0.62379
500,7.70810998872957,188.9978500866441,15456.220085905528,5.047915868669222,322.75459928037634,523.0526625927213,16.09019348605176,57.28576319116484,4.896625907872932,0.66347
501,5.8217069136202575,220.1254225517984,40009.72361003089,6.631835991821185,333.7757766108135,493.1183455683015,12.420833844653828,49.12930147194314,3.908198846408604,0.57651
502,5.924799469006341,111.47858175418116,15413.896147652376,6.900029880617981,347.86183690896894,277.5880745769892,13.26114311195448,74.19399491645981,4.188927903696815,0.4846
503,6.472371049680761,164.768901465965,24246.503564672144,7.623012262282329,373.2128081132759,368.0795100773872,12.764140707841136,96.79540303165857,4.134575196718209,0.71834
504,9.14719705533692,211.7141417776413,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032096,0.63539
505,2.690831240408815,151.7829056695985,30204.546735065484,6.053071944549769,303.70240924515167,377.198272952684,14.121049228213735,45.60299203520432,4.650033779162522,0.46349
506,7.080794504276835,143.45373131192335,19942.27321818484,5.89075458310612,333.7757766108135,427.1306714819021,22.46989198835695,53.12409421895881,2.90756391519334,0.52699
507,7.276863125209032,165.79795187186176,30396.90461880828,7.835638736326532,281.8968817500272,475.6460514984069,12.326183596221028,83.39988926222588,6.08377235388592,0.82804
508,6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,333.7757766108135,436.9917521078011,12.905188648425336,67.64855612214467,3.9400004233930654,0.57361
509,6.923636014423605,260.593154348188,24792.525622664085,5.50116404338138,332.23217745927707,607.7735672742027,15.483026737238047,51.53586708137299,4.013338800703917,0.67741
510,7.695049437156064,153.8097826928735,11598.682367072945,8.053642008191595,333.7757766108135,297.6758765784817,12.907350909826844,73.68874240315735,3.198879005391032,0.42428
511,6.755145901551625,231.2601312960317,18536.69864747702,8.757133178602196,342.54801420266614,385.1146477374596,13.88883432960506,79.3024357267662,5.162729749397485,0.7808899999999999
512,8.550875469289338,231.2487868055436,28918.419953077177,7.822528490547926,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,0.74554
513,4.348674993039846,197.2763640237912,9848.035582779446,10.810937986927549,333.7757766108135,295.74952523058346,19.958236153233088,81.74641790427918,4.3609500512264185,0.7429299999999999
514,6.088022489133808,162.27835703062416,23567.13287541304,7.698581722505345,372.8350811188352,387.97063524700513,13.663607288456888,75.26606429841081,4.173083496432676,0.65733
515,5.905906954203569,223.14188150579247,13464.487161770325,9.125163915775502,378.10830575313287,337.8582635986253,13.531660450263644,42.844510851301166,2.917284056236596,0.41042
516,6.934503590060883,176.96943085029608,15323.408821888448,5.666870422440619,369.34180307751546,435.94838605718,21.81315970022024,104.74769954043892,3.875238036589964,0.86228
517,7.833980482334359,203.1694080740336,11174.274760041037,6.246502454638378,394.8908092126297,338.2311222952338,16.27659187441759,47.93163884172695,4.254477177044036,0.55732
518,4.552238410542729,197.07693399272284,25969.21511953521,8.86542199854777,333.7757766108135,461.83627762687775,12.853404785059864,69.33505683567324,3.932804333605565,0.63782
519,7.506111456769499,188.2218124620572,31920.584694496705,5.714311709887958,334.24330397237605,436.39699522996494,15.220966571018153,43.36049391494144,4.7440066912633,0.59621
520,6.906992171811655,216.7852908400248,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611774,61.12264362555359,2.1247593522163006,0.29429
521,7.617033493510342,242.9894019480517,17681.272356996255,2.855789795310306,298.4132377405312,549.9873176434662,10.065225241729024,76.51317021394024,4.299543395683084,0.55853
522,6.897922716589449,173.39092815255935,16616.51661653825,6.35293353105966,329.3397676162268,337.4360877112996,12.446975630517784,60.15941276592294,4.490105279441128,0.48582
523,5.681810748088656,151.08593741090087,26373.495428417216,5.651588764551488,333.7757766108135,468.4726009646001,8.623794837576723,102.2464465979604,5.37515660940302,0.75615
524,5.653506134793232,146.59023231546948,16462.460086163886,6.501596204518965,299.6446113791317,272.440558304258,13.795264460924328,87.82258510995051,5.198985503613216,0.59734
525,7.080794504276835,209.75195477571367,20214.21655170465,6.045077938233304,323.78838268143306,539.4647233811894,20.278989743745623,72.73520685768214,4.258488736618552,0.79174
526,7.080794504276835,215.49160601037408,18489.65250509375,3.7588331815075255,294.60303753204903,370.27462103283153,6.530428639650097,68.10002373951824,4.58215729826292,0.3791
527,7.080794504276835,246.23976316932928,6974.225134833998,9.812468418952813,417.9118369316284,355.532469588108,13.33009055138166,68.38837817709016,4.1386965672928335,0.69658
528,7.48279127635069,186.09343237063376,19621.32510547916,8.17186545006647,369.19087801529616,475.2114604830603,12.127253917220967,105.16579930528351,4.09474628637336,0.8139199999999999
529,6.919726155212072,194.85899989240536,35558.73164724479,6.371977545205873,299.78671080756504,394.82932593815946,11.983960883245516,69.85313473730642,4.120827880347175,0.54984
530,7.171593554534841,250.22529650833337,22431.026986889174,7.697674850198625,333.7757766108135,462.7669762065741,7.92339763408296,79.69776399691365,4.62273611029743,0.66761
531,8.273643584335904,188.16075105389115,11120.701045500731,7.410890857875185,346.319773794444,344.15496462366247,15.314879171447387,89.44685002012261,3.331583734603577,0.59147
532,8.907987117561257,202.4612112976188,33653.7619633927,5.431878695884324,330.82713275911766,426.18656504996113,18.759902243560248,79.37062125022672,4.6412585321295445,0.7989
533,7.39756241775387,217.9367988994451,24502.155146145928,5.919099072332417,333.7757766108135,426.0030036036084,12.263150126174196,49.50251324397399,2.459336840724532,0.34654
534,6.857493757803479,233.21057499872185,22603.649454364728,6.627059043301967,368.10578310192494,412.4346768867728,16.92617480326595,62.55789982166269,4.306581068206637,0.69876
535,7.756678950252448,186.68645891773843,22440.40104062623,7.462613332349711,342.9993828154195,320.9309662596464,19.57257183322661,66.39629294676803,2.842470708463028,0.53614
536,7.845879929236759,193.78499977048145,13769.860237879824,9.007161200505028,343.6208231859242,510.3056029860773,13.767801756435349,99.17559466917608,3.667154204946097,0.77668
537,7.732601708635222,166.9868253472078,18445.74345774687,7.172850869666733,333.7757766108135,453.3856317377736,13.11140152306814,77.2321269958183,3.854993745978746,0.60765
538,7.31344675557596,158.70747178060148,23154.062319200497,4.143329384036738,276.5501613116038,436.5172742085937,10.890084808165966,87.91253015246468,2.2206399231442355,0.32763
539,8.305063984234737,177.17439355102374,8451.319110908964,5.807121707735632,335.87171849939585,361.69143675502175,14.359351178497208,50.92667057016856,4.461210732047676,0.47565
540,5.913132932597382,184.3931560891509,40847.76014638122,7.041827749776457,331.95996373112564,563.4099696654001,21.917376989820298,58.839203310164045,3.900211313902089,0.81371
541,4.857802623979041,222.39999014607184,15668.273617605068,7.900790105684597,320.3945294476844,417.8040633715207,15.530563359834105,84.22877379496047,3.9665708445243992,0.67085
542,6.417702476103476,185.31218321961487,33360.17072164734,5.573848753615652,374.7138549390037,509.8196527449088,17.848994429542984,103.32182693363175,4.046305671849512,0.90651
543,7.117917746068107,216.11631856933127,20067.572788819743,9.605650817390336,349.0849489661236,331.97166097165444,17.539129697152987,84.03285791706686,4.213567957421265,0.76525
544,4.941972156828116,166.71044045521649,19806.411303229328,8.031864862891307,426.1575185722385,352.03909212821054,15.496886933983603,68.60840186648572,5.076146746327639,0.77725
545,8.580008559294868,174.50681953512432,6493.547256349771,7.040727474579704,409.380908413492,403.5966313898296,16.122667861870184,52.16677279737275,3.195591056480895,0.52216
546,7.080794504276835,195.54096692399784,4142.4990006204325,9.89270343964255,462.4742150404136,435.4182449652719,15.846047606081072,66.39629294676803,3.612918763485361,0.75021
547,1.8445383664988413,233.7643427207269,28689.595777682927,7.724432299963911,333.7757766108135,410.3872638377081,15.611859296305228,54.299444094189205,5.0134633511037325,0.6811
548,8.214099764451955,192.177126568486,12819.875436491628,7.536023170642027,343.477261505328,418.67876466945216,13.352604033104567,86.97810125499836,3.3818639095118863,0.60402
549,7.08918418720376,179.0458380971534,21065.66365844816,7.471614406460984,377.7780241371514,571.5755052527225,12.623104290428271,85.24117891866936,3.2660285121463977,0.71579
550,10.695532491586295,220.45107827315525,10571.770376968932,6.521422284947895,295.9760943834978,414.25608647589286,14.774800598861418,58.735932885039375,4.154845327510767,0.52906
551,7.543700466056909,161.6231416269478,19116.01208412308,8.493406748544633,289.9599528593499,440.2834455687122,13.336769607800932,80.24323688941075,3.630536578397464,0.57058
552,8.57673992840484,221.15025834839847,24897.28660152616,6.222626355657602,341.80921002119294,389.29278450389296,15.952131653170568,36.08258309992004,3.9161147325276127,0.49416
553,7.080794504276835,204.38479388030072,32951.31636864693,5.995276838047942,324.5051897180392,339.6418822650443,4.473092263860565,71.1904962773906,4.905229738605767,0.48416
554,7.080794504276835,255.9535992825897,15097.024064230003,8.48242112016667,361.9714189267742,471.47741903503606,14.57093188862808,40.28729832241889,3.227940798927513,0.52516
555,4.293961234794353,192.3607370212277,24600.76069054644,8.261635176374643,261.35704084641606,475.8764151134504,10.799428446711715,53.61984740200443,5.105120757070882,0.55394
556,9.271355446767778,181.25961724022244,16540.97904800414,7.022499178514222,309.2388651146156,487.69278784471584,13.228440998934786,66.39629294676803,4.333952897530932,0.6106
557,7.080794504276835,113.17596460727071,9943.929785262688,6.337137942441212,354.2975652470825,415.3383368798727,19.67616854859483,23.075805996536847,3.787475537347365,0.42003
558,5.506061504313135,164.4961721020015,21543.72660109725,5.983996403586644,333.7757766108135,453.88334046653046,13.33971610870526,55.75136202135455,2.77890595094447,0.39322
559,7.436782609345538,208.0940040093124,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471,0.69842
560,6.624572527652799,172.0554706876328,14877.289737184625,7.079933969807632,338.44127675094705,405.8180971819344,15.656148826261472,58.56053051501544,4.333720849150268,0.58038
561,5.768868031092238,184.3950027880672,31155.988820087405,8.392833532289163,356.55269711988245,380.09681012980656,10.430339792435744,100.2316678144046,3.0926263788262984,0.62458
562,7.362331186706083,215.63725524898143,28263.310638065785,6.478948476406654,333.7757766108135,417.6082144324278,16.55254306872581,56.39934641231162,3.933564969736756,0.60305
563,4.991396889652936,141.62239525456184,44499.72870971962,8.260928445702813,335.50983022723005,534.7114545006892,15.350872729456,62.896558267984055,3.9265987301511833,0.71514
564,7.080794504276835,197.9797828412593,17153.306163452093,7.659203939381075,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0.691
565,4.374877631689642,144.23718065681612,17384.257185795246,8.898436157830814,333.7757766108135,402.27118242977167,13.715804370747207,55.98979615713689,3.030107847333986,0.4251
566,7.080794504276835,191.55481515273848,22462.113287036183,8.186258380252385,333.7757766108135,349.95453401087576,17.247307224770736,76.76779656160038,5.260301115251682,0.78686
567,2.974429410478532,147.14867466153368,17326.202252565254,2.4985967213169733,393.1687445971265,375.41147005600175,12.798186810813547,76.41306856908497,2.7799018424746342,0.38031
568,5.606315225526715,190.3352727655196,12308.233835478626,8.548754210740471,311.6801657822565,399.606494141034,18.524320037260168,67.22633993065205,3.7487405069440447,0.6031
569,6.769572868656792,168.9370724538717,11067.181147840996,7.121263608584251,305.79495029776217,289.5424601158542,18.545902961239733,62.00157128395567,5.220540269610252,0.6081
570,5.258414736632194,210.92949494906927,29228.334683492816,3.833901836565748,341.6406947178433,363.5707948586598,18.065015046762085,36.15210329459931,3.7307927875940017,0.43628
571,7.080794504276835,209.8660948423143,20116.911103052687,6.941061732496098,370.38369389401765,338.95719825490977,11.34256197103224,51.15966920795002,3.619545637398924,0.43762
572,7.33019687676733,159.80372018647915,14884.339958152525,9.194574840122243,411.1006916798007,404.1959120807727,17.37573934693239,51.15397220920127,2.8847150979192406,0.56729
573,7.342231249416263,198.16880422609847,35273.97622922741,5.2688072037166975,300.4059237025969,448.15166931420816,12.388548598813427,62.74338338447184,4.261504364251519,0.55454
574,7.274212566762742,197.66094852031983,27198.43259077055,7.797840028172333,304.84997882356305,300.01991033610614,14.61160015060949,66.60889105705493,4.710256299762649,0.59404
575,7.080794504276835,190.42389854156607,28062.64189204036,9.615147026994794,357.22670949631606,263.7719135045372,13.445225196760928,67.05555840299215,5.629015636057328,0.7351299999999998
576,4.881729593763433,136.9904663122233,19105.01490287327,7.264677555112611,419.7164116688447,358.0463181713947,13.399391832641529,75.93405218190166,3.05019758470709,0.54378
577,7.080794504276835,209.53169733192868,44982.73415473764,8.898023977582803,333.7757766108135,349.38523535374304,15.653298701189785,66.39629294676803,3.832478702926656,0.67059
578,8.285071527371299,151.57377799438208,14402.726696074144,9.050080219969011,303.08183839259914,322.5218153789792,13.652652679244396,114.03494570231868,4.2746613334345,0.71469
579,7.1500461150620485,238.79823022056968,14708.47418515277,8.606774254853427,450.9144544082034,365.7391216578084,14.966532191622091,53.14497859329936,2.633890804064505,0.55832
580,7.080794504276835,193.4624198479232,18519.16249443314,8.021803498102766,333.7757766108135,374.3178878103501,13.749362893214824,43.7447051616086,2.676593519083001,0.34996
581,5.772197393568782,200.1449707639836,27840.69421009444,7.132239772698276,318.6434911867856,414.0150431728218,15.55010137507412,62.5212736893868,3.0789858386712936,0.50696
582,7.5439313045082255,192.2345407719912,24227.961139341915,7.241343464835192,336.151049803892,369.4276990876995,18.188872530383943,70.58850738433459,3.703191305765389,0.63441
583,7.890263352659876,164.70803490168723,17645.06533969323,7.141359630149279,333.7757766108135,634.1181328033696,21.97715822373516,33.27929798660851,4.636738762684457,0.76175
584,7.080794504276835,146.2503249373279,25623.34054925668,7.307749474382832,333.7757766108135,464.18460608030887,8.354867121289885,69.00157465882756,3.5828823685102367,0.48218
585,6.664003050003359,199.5887184546096,15902.945275663673,5.257789016285808,346.58455649654934,347.3533359784526,15.98941895579577,61.15657453817367,2.227727884059556,0.3513
586,8.075494507899103,195.8049958466869,29483.601853899763,10.493840916586826,298.73721928843094,321.7483389387433,9.751086325279005,72.73442314285377,3.6829196454533286,0.51166
587,7.080794504276835,176.38665123199058,26003.16326545588,7.809251156233216,358.4297742923782,336.142004500941,14.44796126974512,90.22484434286022,4.410673878237046,0.7280499999999999
588,7.080794504276835,216.67561866505707,17870.31524621836,6.61338670348696,338.4159388402872,438.1321035053711,15.44149004728854,83.2727357518898,2.6049599246437127,0.55931
589,7.080794504276835,171.4349804706243,39207.58924844238,4.71050999238572,354.44460935071714,381.68541716972686,20.21208839821287,97.41888566320009,2.8125036354500903,0.70054
590,5.983731294039885,221.55738304212096,18438.823394600928,6.654372296073148,316.77899896708453,443.54393404126176,19.13637872139685,53.66182298741667,3.849382769796561,0.59612
591,8.250830009047862,184.3851244049376,21616.633855183747,7.166733690414064,305.1774258909188,412.9471155818191,13.791336608707295,71.799129123049,2.6047078453451737,0.44285
592,3.641629777473381,183.90872226182688,24752.072459755404,5.538314133481364,286.0595560492713,456.860095941041,9.034066752713327,73.5946567566564,3.464353035155024,0.40329
593,6.578998162273408,198.40924713362148,22389.38048560545,7.3175751855196625,369.0971133970416,408.19501451258856,6.059608220858536,105.40046038277852,3.690929417034364,0.62232
594,5.873157137066785,153.67338148945828,21910.763569830207,9.752878651924869,319.3567433199525,352.4560409918505,14.154109601033268,65.23462930138145,5.120887964619865,0.66363
595,6.376950463991447,170.227079802342,16079.361250418164,5.433802467728857,331.8568920571772,311.77290011697585,15.703707226309632,54.013111847478925,4.284387095962003,0.45931
596,2.5581027992200664,147.49057498194207,21316.506728401608,9.14223366629411,312.0542386778868,406.37201894127423,11.519669079018968,83.27758325590739,2.81725811654666,0.4647
597,6.615981651666497,194.98063602657555,20919.051434180343,6.136369824104111,333.7757766108135,383.1220570399757,9.684376377669649,41.33777496075909,4.63570912652134,0.42504
598,3.783043638411448,157.85264488349333,20384.77309637123,4.667081744044442,300.04869121618964,432.4318223356543,12.701422330932417,66.39629294676803,4.40224414600516,0.48292
599,7.617148870829691,196.60694201188767,27080.268722211767,7.3827548827212,345.17988734636043,329.0166463536928,8.547283221007035,60.144702418745695,2.3915400059994005,0.30142
600,6.30476863013428,213.65617767216696,30168.606596499063,5.21078044271158,333.7757766108135,339.11658699813364,14.947675546011965,43.57638936552725,5.109934757659329,0.55712
601,5.93605710996818,222.92230684766145,18061.697568169104,9.982723538040052,421.7220244980986,323.499231250292,14.298520823670572,51.86888450967519,3.9402823390379456,0.62858
602,10.154219072428932,244.20938457255656,24755.960255672813,4.711350412540021,299.797515004826,387.5894272002113,15.363598776905633,70.8232435520352,3.7308992686675695,0.54845
603,5.152203721876962,207.29925980734384,27000.10687986532,6.691806011874912,333.7757766108135,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,0.52007
604,7.080794504276835,157.7815546789862,13711.723281811464,6.1339351436364415,333.7757766108135,289.74667444182705,13.172721295124006,60.45776434336739,5.068469997878656,0.50984
605,7.381108533992378,188.3143777526789,12320.512291841798,5.493514236431062,343.2396122333182,475.3018836576125,17.826838291729416,38.33734549545576,4.342737529662857,0.55597
606,7.080794504276835,155.31756160445605,22911.614485971444,8.315815914996225,409.5863729956303,424.7796636296517,16.29322888740245,84.89241758552086,4.825701798028204,0.88087
607,7.080794504276835,216.2716236550611,26964.317180879967,6.383548319848827,418.4942436177372,573.1595906724139,19.89268025101876,50.1705224989106,4.50102454017249,0.8736199999999998
608,7.080794504276835,184.7860379024852,18113.0173023734,8.319079887725366,381.5132119281767,530.2483872202363,19.385941008014527,70.95756540389422,3.0770348929711995,0.74711
609,7.670505864185262,123.33664392409086,33843.619447035155,5.216368724811043,390.7458254593597,462.9676393288207,18.698729925554915,82.90465739656953,3.933826460461319,0.78583
610,7.8343192399419666,171.28878489718355,25918.5679532628,8.589393961495091,307.2286660917603,448.5640489626287,16.40780300125641,60.1821148741936,3.53293609627941,0.58482
611,8.837786915479438,195.8272127022547,11610.20794869492,7.8700615413288,332.7590286287097,514.9259969241641,12.291615511880424,87.42907783821161,2.0870802171798366,0.52181
612,7.080794504276835,214.17232983223613,8985.911807108885,7.29797265956913,333.7757766108135,498.8039168835444,9.583323113158656,37.61648538371824,5.504749396920436,0.56342
613,7.774645242924598,194.73385836416105,13829.939069948672,5.603120373679527,333.7757766108135,321.90568103150537,18.870938839942426,66.39629294676803,3.911816766224265,0.55534
614,4.059431468029172,200.38307954578065,25770.00672165666,8.34212976694786,333.7757766108135,414.157826023051,11.084834057503656,66.39629294676803,4.330321564154249,0.59074
615,7.269652252805361,155.15752028729122,31161.368387699327,3.181183290637549,244.7951979260926,506.0101352324282,17.385514977402067,73.11505279347217,3.7892367565810505,0.53348
616,6.7024962162440245,208.55378445476,29057.227617489447,7.029491110970193,302.74496019238205,361.947758191616,10.614581589457428,53.87973715099733,4.267952933982106,0.45875
617,6.081615358462056,209.05967959905152,10120.112679667847,9.406773533990595,333.7757766108135,410.5090896877493,7.996294863255684,101.1586753344762,4.01003679867717,0.64088
618,6.772156537729457,196.9000984065113,13790.296201812738,9.57505287265186,333.7757766108135,347.58837474387843,17.705727306416122,68.37981451778118,3.8272559612232495,0.62972
619,8.053043682235558,211.78323531812984,37086.54605405966,8.267536832327547,251.44349970246384,512.8990363712608,19.166620232734545,73.2489843314067,3.3015748949924983,0.687
620,8.370364964619357,155.5535654114512,27193.3173775301,5.791452509083575,333.7757766108135,356.5198654775606,7.832108146401822,69.41966467298137,2.746649833830865,0.31477
621,5.477912294546052,211.39884388167337,27361.659066176733,5.8104569131181405,340.62380552585284,358.0441300229246,16.629384442216065,66.39629294676803,3.774256121104987,0.57241
622,5.913374863624713,148.60794425320634,14467.785926491071,6.159095130224607,333.7757766108135,427.0409816717847,14.4234035896946,56.46038631836534,2.4998319694156934,0.34981
623,7.678966888683202,205.47991835519744,7472.506480020472,7.181868527775382,333.7757766108135,395.235784311772,7.918150337664483,76.37830906277955,3.7189815585763055,0.45428
624,7.138374316854361,184.7452287708936,22575.18857693228,6.9077144976833775,333.7757766108135,504.865692804048,18.503761888918746,66.13698818743458,4.144872250700283,0.72595
625,7.392084037518904,173.52877840044673,20185.67622897999,9.120931424656208,384.11724658998713,310.0748511865544,23.317699120548355,81.12954279825715,3.7784584956079126,0.8086499999999999
626,8.646642950300487,201.439064518998,32571.054517705557,9.95935541759408,333.7757766108135,338.4978145035637,13.261537968825564,66.22939447615568,3.3332426816293994,0.56652
627,6.676137319471859,192.68584914715632,27468.980170109007,5.8094359388928165,281.4068712268335,299.8869966292302,12.23760793370866,46.06921286058607,4.33664848480327,0.36049
628,8.207458912656827,189.9421571570428,17447.994671902798,6.761682296154904,333.7757766108135,449.412605665234,15.335711202991716,54.946344498015726,4.151865853005895,0.58296
629,6.161779499462049,202.75697250445808,12229.647584088483,11.523597512651357,324.04803479549577,344.36568913324646,14.68592683480574,47.80319369573596,4.003547029108377,0.53277
